id,feat_0,feat_1
P_mencia madera,0,0
P_dean martin,0,0
P_frank sinatra,0,0
P_margarita bartolomei,0,0
P_augustin rodriguez,0,0
P_tito puente,0,0
P_margo rodriguez,0,0
P_john f kennedy,0,0
P_richard rodriguez,0,0
P_katherine dunham,0,0
P_richard m nixon,0,0
P_stephen coates,0,0
P_sam nussey,0,0
P_kaori kaneko,0,0
P_alexander goldfarb sandler oneill,0,0
P_austin wurschmidt,0,0
P_angela kleiman,0,0
P_john eudy,0,0
P_trent trujillo scotiabank,0,0
P_karin ford,0,0
P_john guinee,0,0
P_mike schall,0,0
P_john burkart,0,0
P_wes golladay,0,0
P_babin robert w baird,0,0
P_robert w baird,0,0
P_john kim,0,0
P_john f burkart,0,0
P_tayo okusanya,0,0
P_alexander goldfarb,0,0
P_nicholas joseph citi,0,0
P_michael j schall,0,0
P_john guinee stifel,0,0
P_austin wurschmidt keybanc,0,0
P_nick joseph,0,0
P_hardik goel,0,0
P_shirley wu,0,0
P_michael schall,0,0
P_trent trujillo,0,0
P_arthur j gallagher,0,0
P_corey williams,0,0
P_joe buck,0,0
P_blake nicholson,0,0
P_caryn rousseau,0,0
P_palencia mobley,0,0
P_mark zandi,0,0
P_david eggert,0,0
P_amy forliti,0,0
P_ed white,0,0
P_dan grebler,0,0
P_tim ahmann,0,0
P_j marion sims,0,0
P_daniel berrigan,0,0
P_amy staats,0,0
P_colette robert,0,0
P_nick payne,0,0
P_megan hill,0,0
P_jake gyllenhaal,0,0
P_charly evon simpson,0,0
P_ben brantley,0,0
P_margot bordelon,0,0
P_van halen,0,0
P_carrie cracknell,0,0
P_simon stephens,0,0
P_tom sturridge,0,0
P_maybank kim eng,0,0
P_sheikh omar ali,0,0
P_yayasan dakwah islamiah,0,0
P_amanah negara,0,0
P_meg hillier,0,0
P_rebecca fisher,0,0
P_morgan stanley,0,0
P_yohei iwao,0,0
P_shingo ide,0,0
P_divya balji,0,0
P_shigeki nozawa,0,0
P_keiko ujikane,0,0
P_kurt schussler,0,0
P_hidenori suezawa,0,0
P_naoto hosoda,0,0
P_naoki fujiwara,0,0
P_zach kirkhorn,0,0
P_richard cowan,0,0
P_amanda becker,0,0
P_evan hollander,0,0
P_jim shockey,0,0
P_oscar wilde,0,0
P_chris pratt,0,0
P_eva longeria,0,0
P_jeannette winterson,0,0
P_eva shockey,0,0
P_hakeem al-araibi,0,0
P_asia bibi,0,0
P_michael pillsbury,0,0
P_sebastian gorka,0,0
P_al drago bloomberg,0,0
P_aaron p bernstein bloomberg,0,0
P_ethan miller getty,0,0
P_lou dobbs,0,0
P_john bolton,0,0
P_rachel maddow,0,0
P_oleg deripaska,0,0
P_jussi nukari,0,0
P_sean hannity,0,0
P_sanjeev gupta,0,0
P_landaa fuego,0,0
P_kuda huraa,0,0
P_landaa giravaru,0,0
P_indian ocean,0,0
P_al barakat,0,0
P_juan guaid,0,0
P_lim guan eng,0,0
P_guan eng,0,0
P_sabin samitah,0,0
P_jeff bezo,0,0
P_bob smith,0,0
P_marshal hupfeld,0,0
P_marshal mel hupfeld,0,0
P_al shafaar,0,0
P_ray merrill,0,0
P_viriya singgih,0,0
P_thomas kutty abraham,0,0
P_airlangga hartarto,0,0
P_putra irawady,0,0
P_joko widodo,0,0
P_xinjiang tumxuk,0,0
P_erik prince,0,0
P_betsy devos,0,0
P_kashgar caohu,0,0
P_mike pompeo,0,0
P_steve mnuchin,0,0
P_mike pence,0,0
P_andrew lepley redferns,0,0
P_jonathan komp,0,0
P_erinn kohler,0,0
P_david powers,0,0
P_dave powers,0,0
P_steven j fasching,0,0
P_steve fasching,0,0
