id,feat_0,feat_1
S_lacrossetribune.com,0,0
S_thurrockgazette.co.uk,0,0
S_wctv.tv,0,0
S_prweb.com,0,0
S_lmtribune.com,0,0
S_club937.com,0,0
S_expatforum.com,0,0
S_stamfordadvocate.com,0,0
S_city-countyobserver.com,0,0
S_usatoday.com,0,0
S_msnbc.com,0,0
S_shafaqna.com,0,0
S_wrex.com,0,0
S_ftadviser.com,0,0
S_ottawasun.com,0,0
S_churchstagedesignideas.com,0,0
S_bcrnews.com,0,0
S_wiky.com,0,0
S_oanow.com,0,0
S_thefourohfive.com,0,0
S_bdnews24.com,0,0
S_kcby.com,0,0
S_torontosun.com,0,0
S_wjtv.com,0,0
S_folksy.com,0,0
S_newsx.com,0,0
S_birminghammail.co.uk,0,0
S_dailyvoice.com,0,0
S_fm100.com,0,0
S_wdtimes.com,0,0
S_sej.org,0,0
S_news4sanantonio.com,0,0
S_lurganmail.co.uk,0,0
S_wishtv.com,0,0
S_tvnewscheck.com,0,0
S_srpressgazette.com,0,0
S_wwltv.com,0,0
S_valuewalk.com,0,0
S_nownews.com,0,0
S_thejewishstar.com,0,0
S_oceanfm.ie,0,0
S_nhregister.com,0,0
S_wtnh.com,0,0
S_inquisitr.com,0,0
S_klyq.com,0,0
S_kiiitv.com,0,0
S_tradearabia.com,0,0
S_mining.com,0,0
S_boredpanda.com,0,0
S_fox23.com,0,0
S_country105.com,0,0
S_mvariety.com,0,0
S_potatonewstoday.com,0,0
S_wvlkam.com,0,0
S_kxly.com,0,0
S_siouxcityjournal.com,0,0
S_moneycontrol.com,0,0
S_herald-dispatch.com,0,0
S_fortune.com,0,0
S_cato.org,0,0
S_whio.com,0,0
S_eroticreviewmagazine.com,0,0
S_rfa.org,0,0
S_hotelinteractive.com,0,0
S_myplainview.com,0,0
S_merlefm.com,0,0
S_connectsavannah.com,0,0
S_49erswebzone.com,0,0
S_hoosiertimes.com,0,0
S_bobatthebeach.com,0,0
S_wtaw.com,0,0
S_ksl.com,0,0
S_pulse.ng,0,0
S_road.cc,0,0
S_rotoworld.com,0,0
S_apnews.com,0,0
S_bgr.com,0,0
S_campbellrivermirror.com,0,0
S_ledburyreporter.co.uk,0,0
S_citylab.com,0,0
S_turkmenistan.gov.tm,0,0
S_news957.com,0,0
S_dailyecho.co.uk,0,0
S_wincountry.com,0,0
S_geosuper.tv,0,0
S_bbc.co.uk,0,0
S_bizcommunity.com,0,0
S_kinja.com,0,0
S_afr.com,0,0
S_comoxvalleyrecord.com,0,0
S_hot967fm.com,0,0
S_dailycaller.com,0,0
S_prajasakti.com,0,0
S_week.com,0,0
S_idahostatejournal.com,0,0
S_wearecentralpa.com,0,0
S_breakingnews.ie,0,0
S_captiveinsurancetimes.com,0,0
S_radio.gov.pk,0,0
S_wibx950.com,0,0
S_thetelegraph.com,0,0
S_itbusinessnet.com,0,0
S_record-eagle.com,0,0
S_vpr.org,0,0
S_thestarpress.com,0,0
S_10tv.com,0,0
S_businessdailyafrica.com,0,0
S_sky.com,0,0
S_everythinglubbock.com,0,0
S_ajmc.com,0,0
S_newtondailynews.com,0,0
S_kyis.com,0,0
S_celebsnow.co.uk,0,0
S_calcoastnews.com,0,0
S_heraldscotland.com,0,0
S_internationalsupermarketnews.com,0,0
S_arabnews.com,0,0
S_movieweb.com,0,0
S_fingerlakes1.com,0,0
S_la-story.com,0,0
S_lohud.com,0,0
S_syfy.com,0,0
S_fauquier.com,0,0
S_jerseyeveningpost.com,0,0
S_gazettejournal.net,0,0
S_dailysun.co.za,0,0
S_thesylvaherald.com,0,0
S_bwog.com,0,0
S_almasdarnews.com,0,0
S_ladysmithchronicle.com,0,0
S_wftv.com,0,0
S_nypost.com,0,0
S_clare.fm,0,0
S_herefordtimes.com,0,0
S_phillytrib.com,0,0
S_wkuherald.com,0,0
S_northwalespioneer.co.uk,0,0
S_forexcrunch.com,0,0
S_amnestyusa.org,0,0
S_realestatebusiness.com.au,0,0
S_alleywatch.com,0,0
S_middletownpress.com,0,0
S_snopes.com,0,0
S_wtsp.com,0,0
S_ccenterdispatch.com,0,0
S_langleyadvance.com,0,0
S_wjsu.org,0,0
S_komu.com,0,0
S_kfiz.com,0,0
S_codyenterprise.com,0,0
S_rapidcityjournal.com,0,0
S_palestinemonitor.org,0,0
S_sfgate.com,0,0
S_panow.com,0,0
S_wtvy.com,0,0
S_onenewspage.com,0,0
S_asahi.com,0,0
S_newsradio1029.com,0,0
S_wect.com,0,0
S_droitwichadvertiser.co.uk,0,0
S_firstcoastnews.com,0,0
S_wtae.com,0,0
S_annistonstar.com,0,0
